,Genes,hgnc_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,DR_UR,Type
131,ENSG00000104524,PYCR3,2.8995641752303087,-6.6617355417163004,0.9566196214572349,-6.9638290834640895,3.3115732357530285e-12,2.1975310415939866e-11,DR,Immune
132,ENSG00000109667,SLC2A9,3.1494864226279375,-7.49886240575321,0.889515320883909,-8.430279085358091,0.0,4.440892098500446e-16,DR,Immune
133,ENSG00000110852,CLEC2B,4.056776760352603,-8.805790103732788,0.8609438544986141,-10.2280654629459,0.0,0.0,DR,Immune
134,ENSG00000111262,KCNA1,1.5217876304011047,-5.1227320312982405,1.0826487631536201,-4.73166571250345,2.225900382784252e-06,8.450456583746867e-06,DR,Immune
135,ENSG00000112584,FAM120B,3.2340630743873318,-7.13135527321875,0.9037728549436059,-7.890649994863731,3.1086244689485892e-15,2.5757174171242795e-14,DR,Immune
136,ENSG00000112981,NME5,4.100070762911975,-8.87086290073424,0.8730390366380559,-10.1609006338303,0.0,0.0,DR,Immune
137,ENSG00000114544,SLC41A3,1.6850853435999211,-5.3570433674729,0.9959513268489469,-5.378820453427019,7.497435800482732e-08,3.3664560532445606e-07,DR,Immune
138,ENSG00000120280,CXorf21,4.60793584193901,-9.601889699899301,0.856788390912302,-11.2068391702591,0.0,0.0,DR,Immune
139,ENSG00000122224,LY9,5.3745909358532895,-9.770324907157491,0.8540426369598929,-11.440090323753099,0.0,0.0,DR,Immune
140,ENSG00000123843,C4BPB,3.5607374102713183,-7.93584871418814,0.8718773119279408,-9.1020245688467,0.0,0.0,DR,Immune
141,ENSG00000123901,GPR83,1.8592206840653016,-5.604183904688469,0.976453207353576,-5.739326638986781,9.50535564068263e-09,4.6634831084723514e-08,DR,Immune
142,ENSG00000125498,KIR2DL1,5.088265847202213,-9.33343061288847,0.8286552192813559,-11.2633461972071,0.0,0.0,DR,Immune
143,ENSG00000125900,SIRPD,1.355784291177761,-4.74975545125601,1.1247621291646799,-4.22289773819417,2.400714050048318e-05,8.003160292206306e-05,DR,Immune
144,ENSG00000130768,SMPDL3B,5.2749835566942505,-9.94405688090931,0.84985344015226,-11.700907957880002,0.0,0.0,DR,Immune
145,ENSG00000131759,RARA,5.290098729106557,-10.1148465105864,0.8543225960047459,-11.8396101869348,0.0,0.0,DR,Immune
146,ENSG00000132677,RHBG,1.6900934467459763,-4.51377684445141,0.984588159882853,-4.5844313677187305,4.548271932438469e-06,1.6642211100360714e-05,DR,Immune
148,ENSG00000135363,LMO2,2.5176672631650687,-6.580672882224519,0.9434264666511171,-6.97528966468786,3.0524471821211365e-12,2.03708161069817e-11,DR,Immune
149,ENSG00000138442,WDR12,2.176695624710349,-6.06762388112245,0.923241242442646,-6.57208928954383,4.961409014253984e-11,2.9975265889331313e-10,DR,Immune
150,ENSG00000141127,PRPSAP2,2.4932023505473966,-6.03753273334975,0.920352405108501,-6.5600227693629805,5.379963086253474e-11,3.239737271024857e-10,DR,Immune
151,ENSG00000142621,FHAD1,2.96761468679394,-6.2909287517754695,0.8716546857204192,-7.21722587491863,5.306866057169239e-13,3.806954750110741e-12,DR,Immune
152,ENSG00000147140,NONO,3.3366205829379623,-7.757659239158059,0.8817804864788871,-8.79772160771649,0.0,0.0,DR,Immune
153,ENSG00000149507,OOSP2,1.391192777260924,-4.31790962180205,1.0030080507099302,-4.304960083566479,1.664831155279209e-05,5.660660982536282e-05,DR,Immune
154,ENSG00000155849,ELMO1,4.722638451320711,-8.81633007495388,0.8374935384796409,-10.5270425022726,0.0,0.0,DR,Immune
155,ENSG00000160218,TRAPPC10,4.216211845824758,-8.56068964383103,0.8711573803516701,-9.82680034275235,0.0,0.0,DR,Immune
156,ENSG00000162777,DENND2D,4.618661060897636,-8.66283219131469,0.8282181036565159,-10.459602552840801,0.0,0.0,DR,Immune
157,ENSG00000165349,SLC7A3,2.3464193521501477,-6.33767413411105,0.9932092068764609,-6.3810062273208,1.7592815500447593e-10,1.0107915788999875e-09,DR,Immune
158,ENSG00000169174,PCSK9,3.771826696862065,-8.40065086249136,0.8607932247381049,-9.75919723932218,0.0,0.0,DR,Immune
159,ENSG00000169896,ITGAM,4.223490882491016,-8.515036355140799,0.8758273885520309,-9.722276862360241,0.0,0.0,DR,Immune
160,ENSG00000169955,ZNF747,4.853179255415433,-9.31811397592629,0.875666280946572,-10.6411702479324,0.0,0.0,DR,Immune
161,ENSG00000170891,CYTL1,2.8756039569222995,-7.0920516298669005,0.901986330513999,-7.862704111963071,3.774758283722805e-15,3.175237850418703e-14,DR,Immune
163,ENSG00000177192,PUS1,2.981706487834569,-7.2605203222640196,0.93184333856471,-7.791567554098929,6.661338147742446e-15,5.462297281128412e-14,DR,Immune
164,ENSG00000178209,PLEC,3.211452917654249,-7.59156328171885,0.99704469122536,-7.6140651954015,2.6645352590867874e-14,2.1005419625503378e-13,DR,Immune
165,ENSG00000180233,ZNRF2,1.8569122584593902,-5.62617617069891,1.08606543320382,-5.180328918214509,2.2148560120937234e-07,9.424843978178162e-07,DR,Immune
166,ENSG00000183784,C9orf66,1.9942482904903,-5.76423644268089,0.9414543038898849,-6.122693814096251,9.200638629518456e-10,4.95215954304017e-09,DR,Immune
167,ENSG00000185674,LYG2,3.0271777697021833,-7.3150209380817195,0.893472173125308,-8.18718384087357,2.2204460492502184e-16,2.4424906541747973e-15,DR,Immune
168,ENSG00000188393,CLEC2A,3.78793024693617,-8.42997148727636,0.865071604841076,-9.74482509898708,0.0,0.0,DR,Immune
169,ENSG00000198417,MT1F,4.7378060863492255,-9.298799651557651,0.8947529075797241,-10.3925894766976,0.0,0.0,DR,Immune
170,ENSG00000199308,RNU6-222P,3.557035974940685,-8.00785172139628,1.00085815600887,-8.00098562750314,1.3322676295498482e-15,1.088018564131568e-14,DR,Immune
171,ENSG00000203709,MIR29B2CHG,4.093948656998659,-8.263273632406442,0.897363954737753,-9.20838594951288,0.0,0.0,DR,Immune
172,ENSG00000204267,TAP2,4.458443735877209,-9.391091605430688,0.853764270667861,-10.999630610079802,0.0,0.0,DR,Immune
174,ENSG00000204471,TBC1D3P4,1.3125067230799272,-4.7891103055584505,1.15147800835385,-4.15909836819631,3.175604544580649e-05,0.0001040389251410145,DR,Immune
175,ENSG00000205018,,3.7227584534643094,-8.31545064164723,0.8722038188472779,-9.533838836703449,0.0,0.0,DR,Immune
176,ENSG00000207162,RNU6-549P,1.3011814090064608,-4.79881055912683,1.01707935040592,-4.71822631853808,2.3780144937314556e-06,8.983973432643181e-06,DR,Immune
177,ENSG00000225988,LAMP5-AS1,3.353663702590565,-7.799853747580709,0.9781557854084592,-7.97404039717829,1.5543122344747569e-15,1.3322676295485603e-14,DR,Immune
178,ENSG00000227308,,2.6374837733148415,-6.73104287961048,0.954955017483636,-7.04854444070798,1.8078871726740534e-12,1.2299494742136e-11,DR,Immune
179,ENSG00000227917,,0.9819742656145825,-4.3382390633613,1.10541694881944,-3.9245273631768,8.547080279024553e-05,0.0002611399125969463,DR,Immune
180,ENSG00000228775,WEE2-AS1,1.1361944805294768,-4.4817022841478,1.07146492039716,-4.18278022810731,2.863844731626179e-05,9.454749275283628e-05,DR,Immune
181,ENSG00000230267,HERC2P4,3.1477987210616307,-7.4923528722963395,0.947555680616149,-7.90703177192124,2.664535259099017e-15,2.264854970230616e-14,DR,Immune
182,ENSG00000230790,,1.170449769522492,-4.52901315816409,1.05164208820667,-4.30661078417588,1.6525006960263558e-05,5.622279534153944e-05,DR,Immune
