"","Genes","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DR_UR","Type"
"3654","ENSG00000189337","KAZN",9.11149177023305,-6.12453247474552,0.939082448532162,-6.52182615522045,0.0000000000694564914608002,0.00000000041343626257142,"DR","Immune"
"3688","ENSG00000196458","ZNF605",12.7287427314013,-6.11850315673827,0.94328296495547,-6.48639208387179,0.0000000000879161979975046,0.000000000518831162753845,"DR","Immune"
"3730","ENSG00000197077","KIAA1671",13.7838555777276,-6.73204206939385,0.995897439662606,-6.75977445195015,0.0000000000138206722511759,0.0000000000875326900262287,"DR","Immune"
"3940","ENSG00000205022","PABPN1L",2.68179755750482,-4.30831290525517,1.18715191488678,-3.62911675517625,0.000284392601693226,0.00081288762331411,"DR","Immune"
"3950","ENSG00000205336","ADGRG1",5.48086436195499,-5.32573106072323,0.985136917854294,-5.40608210310815,0.0000000644182764842314,0.000000291469770160306,"DR","Immune"
"4091","ENSG00000214846",NA,2.43942781732042,-4.0850239083133,1.0983558900289,-3.71921700916613,0.000199841305375618,0.000586116033018586,"DR","Immune"
"4096","ENSG00000215018","COL28A1",5.67207516596078,-4.92022252192826,1.04923691448143,-4.68933417612359,0.00000274095449088129,0.0000103146281046054,"DR","Immune"
"4115","ENSG00000216490","IFI30",9.32118327829797,-6.06765178091559,0.937081246602359,-6.47505411394743,0.0000000000947779678084386,0.000000000557731887488119,"DR","Immune"
"4149","ENSG00000221988","PPT2",3.02538233858099,-3.99514623817717,1.11258249500264,-3.59087641242072,0.0003295678920227,0.000932017773024661,"DR","Immune"
"4151","ENSG00000222004","C7orf71",3.44696176725973,-4.72004591336737,1.15516468053832,-4.08603724896417,0.0000438803365755316,0.000141011023254392,"DR","Immune"
"4184","ENSG00000223944",NA,35.3863088232931,-8.08926054129538,0.887312606238296,-9.11658471256176,0.0000000000000000000775290033470514,0.000000000000000000898379559121092,"DR","Immune"
"4197","ENSG00000224354","MTND2P5",2.99373463354806,-4.48288928852821,1.08996113280032,-4.11288912386334,0.0000390738078535161,0.000126698508824863,"DR","Immune"
"4209","ENSG00000224671",NA,40.6610840791791,-8.29976179316233,0.951129647193228,-8.72621499882253,0.00000000000000000263337831578817,0.0000000000000000278044366070822,"DR","Immune"
"4232","ENSG00000225496",NA,3.92147833389567,-4.21358494505101,1.07728579895588,-3.91129721484761,0.0000918017168718057,0.000281591158268,"DR","Immune"
"4239","ENSG00000225731",NA,5.32217279842099,-5.27746804662883,1.01363734313804,-5.20646568751182,0.000000192471264106603,0.000000825647759111504,"DR","Immune"
"4265","ENSG00000226375",NA,3.58967701874052,-4.78046024094461,1.03431388108477,-4.6218660779559,0.00000380303504965496,0.0000140521804920614,"DR","Immune"
"4432","ENSG00000230980","RPL36AP39",47.5023118005527,-6.97689522790341,0.829076949869383,-8.41525654404285,0.0000000000000000392035989674673,0.000000000000000380387709535191,"DR","Immune"
"4437","ENSG00000231107","LINC01508",67.3710490589478,-8.52198722196463,0.863241928920822,-9.87207286446147,0.0000000000000000000000550157575508755,0.000000000000000000000781668424566351,"DR","Immune"
"4450","ENSG00000231357",NA,23.378589693732,-7.49622498981628,0.904338711145942,-8.28917848746889,0.000000000000000114033315724507,0.00000000000000107305609853744,"DR","Immune"
"4509","ENSG00000233178",NA,6.59099516699545,-5.2024935171594,1.06889055920541,-4.86719007138283,0.00000113196151171948,0.00000446728732258244,"DR","Immune"
"4539","ENSG00000234009","RPL5P34",70.5693721232849,-8.15992808779077,0.871420793815767,-9.36393547835848,0.00000000000000000000768207476879867,0.0000000000000000000950850962394226,"DR","Immune"
"4569","ENSG00000235123","DSCAM-AS1",28.2568046671779,-7.7726171234911,0.872995976632687,-8.90338252585261,0.000000000000000000541700981487509,0.00000000000000000598333356824839,"DR","Immune"
"4610","ENSG00000236356",NA,5.39211375476376,-5.35434388199308,0.968673653403283,-5.52750027130544,0.0000000324825725330664,0.000000151664885147327,"DR","Immune"
"4635","ENSG00000237036","ZEB1-AS1",4.80254674913029,-4.70635966928554,1.019992718966,-4.61411104390679,0.00000394781328365857,0.0000145513421144711,"DR","Immune"
"4829","ENSG00000248302","BNIP3P41",3.1643379542242,-4.27222357233812,1.10761146875318,-3.85714999606071,0.000114716771798532,0.000348004394565621,"DR","Immune"
"4999","ENSG00000253973",NA,22.6781755907592,-7.44633878516643,0.901525220848716,-8.25971211116676,0.000000000000000146024227467782,0.00000000000000136245304047297,"DR","Immune"
"5163","ENSG00000259494","MRPL46",3.07179181500075,-4.52785987080684,1.1804369321444,-3.83574907520172,0.000125182166804465,0.00037767210594796,"DR","Immune"
"5218","ENSG00000260757",NA,2.95641261435072,-4.49639622072955,1.09286983700646,-4.11430169309628,0.0000388353250669455,0.000126024138139475,"DR","Immune"
"5327","ENSG00000265354","TIMM23",7.16165941363149,-5.199399135804,1.08491590869448,-4.79244436747233,0.00000164761467815933,0.00000636846431389585,"DR","Immune"
"5336","ENSG00000265666","RARA-AS1",102.979130773743,-9.64972346393145,0.852073483507493,-11.3249897464349,0.00000000000000000000000000000986904202087785,0.000000000000000000000000000209879086683379,"DR","Immune"
"5391","ENSG00000267605",NA,3.31844999070478,-4.53415294505316,1.04201115240621,-4.35134780907374,0.0000135303222592923,0.0000466753747416589,"DR","Immune"
"5392","ENSG00000267614",NA,2.29721949967193,-4.05876767278033,1.10294113515746,-3.67994949449492,0.000233280151755111,0.000677574481912719,"DR","Immune"
"5470","ENSG00000270149",NA,104.876725152443,-9.67560547187264,0.852216522307687,-11.353459148706,0.00000000000000000000000000000712855650862913,0.000000000000000000000000000152976971102062,"DR","Immune"
"5693","ENSG00000279144",NA,13.7919076616276,-6.73018107797014,0.996918524020692,-6.75098407322848,0.0000000000146845720358844,0.0000000000928262694418337,"DR","Immune"
"5718","ENSG00000279780",NA,3.1752881100241,-4.58598646241364,1.15753715410539,-3.9618481758004,0.0000743718288595126,0.000230473583079113,"DR","Immune"
"5783","ENSG00000283138",NA,31.5170153159231,-7.92586280407472,0.865219779710732,-9.16051966209623,0.0000000000000000000516479966757372,0.000000000000000000604413241550908,"DR","Immune"
"5791","ENSG00000283417",NA,8.10022450632535,-5.94117588514146,0.937376397683193,-6.33808990692063,0.000000000232631075255913,0.00000000132597305537382,"DR","Immune"
"5810","ENSG00000284702",NA,8.68241662938162,-6.05250788293919,1.25909476629601,-4.80703124574522,0.00000153188056368982,0.00000594057602309567,"DR","Immune"
"6072","ENSG00000120341","SEC16B",1.64924059907305,3.60154539024295,1.4458115511642,2.4910199308775,0.012737697419677,0.0266596215532291,"UR","Immune"
"6077","ENSG00000230124","ACBD6",1.48079998870908,3.26244983457762,1.39138872187096,2.34474362433432,0.0190401668764592,0.0381681083909513,"UR","Immune"
"6134","ENSG00000229463","LYST-AS1",2.24382262383026,4.02404810571739,1.21203538953759,3.32007476056672,0.000899933449019438,0.00237966079558284,"UR","Immune"
"6135","ENSG00000186197","EDARADD",1.71710463840595,3.62594305360263,1.29687844965796,2.79590045972229,0.00517553381288993,0.0118498712379373,"UR","Immune"
"6167","ENSG00000171094","ALK",2.79423992499233,4.13384090607271,1.1815103777222,3.49877663710598,0.000467397950573262,0.00129065570442389,"UR","Immune"
"6228","ENSG00000188177","ZC3H6",2.12935672823195,3.96656441470298,1.15550220341088,3.43276231148173,0.000597465624921356,0.00161871158980169,"UR","Immune"
"6315","ENSG00000202175","RNA5SP128",1.7172715589098,3.66931981286733,1.24150521918518,2.95554118997225,0.00312121017027786,0.00746920736476051,"UR","Immune"
"6562","ENSG00000253766","",2.86590154101312,-3.24459980038721,1.38162274697469,-2.34839778622048,0.018854373317933,0.0378507671857035,"DR","Immune"
"6852","ENSG00000264675","MIR4285",1.63918088346173,3.56971203634361,1.23449751109837,2.89163161873653,0.00383247025550321,0.00898903314434847,"UR","Immune"
"6877","ENSG00000226045","",2.33022865470858,3.61942080073239,1.29099787743814,2.80358385090049,0.00505380889971789,0.0115984914248525,"UR","Immune"
"6880","ENSG00000157680","DGKI",2.10341793288559,3.91114879595183,1.19311472526478,3.27809950973815,0.00104508546599807,0.0027281188373068,"UR","Immune"
"6913","ENSG00000254229","FAM90A12P",1.6316770287256,3.60951884046491,1.29136358889498,2.79512204889838,0.00518801249389964,0.011868575169486,"UR","Immune"
"6947","ENSG00000201365","",1.33251878849114,3.22134031325109,1.37329472009989,2.34570210319951,0.018991279403273,0.0380793472709237,"UR","Immune"
"7139","ENSG00000175535","PNLIP",1.45927865016453,3.10887310948613,1.35198114990249,2.29949441951196,0.0214768798973765,0.0423388169200965,"UR","Immune"
"7217","ENSG00000255386","OR5BR1P",3.63656466579238,4.82995253124177,1.51228666392572,3.19380752767057,0.00140409697695925,0.00357327867661706,"UR","Immune"
"7238","ENSG00000251562","MALAT1",2.07922290053442,3.95151453385628,1.21898703667324,3.24163786404197,0.00118844935432391,0.00306986667669975,"UR","Immune"
"7469","ENSG00000228825","LAMTOR3P1",1.1494044515814,3.02716541537829,1.32733106579725,2.28064082381742,0.0225697095030579,0.0442450919241344,"UR","Immune"
"7484","ENSG00000206800","RNY3P7",1.39074346151026,3.32649412094603,1.39469986109812,2.38509676076608,0.0170746296932745,0.034675421081262,"UR","Immune"
"7547","ENSG00000021645","NRXN3",3.16992468936246,3.06613140328353,1.03621184827495,2.95898122414631,0.00308657906662799,0.00739704604742001,"UR","Immune"
"7566","ENSG00000156411","ATP5MJ",2.09133634194439,3.91240077611384,1.19174471693615,3.28291849799194,0.00102738364156071,0.00268487858503071,"UR","Immune"
"7571","ENSG00000225825","IGHD6-25",1.14751549596714,3.01226568099224,1.29673864206198,2.32295513011191,0.0201815630085585,0.0401493073866387,"UR","Immune"
"7629","ENSG00000137878","GCOM1",1.23846627658899,3.16986194332017,1.41736648408483,2.23644482842903,0.0253226474664698,0.0489565258846316,"UR","Immune"
"7631","ENSG00000171914","TLN2",2.3059183955908,4.07006003065071,1.26318286903066,3.22206715309083,0.0012726930248366,0.00326974720873056,"UR","Immune"
"7633","ENSG00000169118","CSNK1G1",2.3586069463184,3.18625432382523,1.18147127831276,2.69685296825451,0.00699981697216802,0.0155463676946377,"UR","Immune"
"7634","ENSG00000207223","",1.9909033531525,3.88918585581338,1.20211480331367,3.23528655091237,0.00121520706608759,0.00313310681230011,"UR","Immune"
"7639","ENSG00000259347","",1.66470181620272,3.56867031733178,1.25259105043518,2.84903066814341,0.0043852653124778,0.0101744066306351,"UR","Immune"
"7649","ENSG00000261775","",1.94198476892021,3.41256689027228,1.25292266349731,2.72368518001478,0.00645580125412143,0.0144253765954162,"UR","Immune"
"7835","ENSG00000260498","",3.38226692213757,3.47941946987871,1.19481347120218,2.9121026450914,0.00359004641357413,0.00847577181567352,"UR","Immune"
"7993","ENSG00000264907","PRELID3BP3",2.19528795857189,4.02547408721468,1.17269492636162,3.43266948353228,0.000597670201523426,0.00161900039507756,"UR","Immune"
"8023","ENSG00000280351","",3.23959134905078,4.04971377969625,1.16572114901412,3.47399872012376,0.000512763479610451,0.00140674856954443,"UR","Immune"
"8054","ENSG00000278933","",1.33677029572916,3.28699434871499,1.31605276080813,2.49761593653478,0.0125031572957892,0.0262385282138203,"UR","Immune"
"8109","ENSG00000186994","KANK3",2.10775425751008,3.99749721613465,1.30324576408344,3.067339504415,0.00215973405367615,0.00532013200699832,"UR","Immune"
"8146","ENSG00000267594","CYP4F24P",2.78183378184314,4.2190007696584,1.184104827861,3.56302978451638,0.000366599066327932,0.00103056872609778,"UR","Immune"
"8259","ENSG00000273837","",1.36952167907924,3.20842824107912,1.33761809645747,2.39861306420442,0.0164572948824131,0.0335521703438612,"UR","Immune"
"8260","ENSG00000182310","SPACA6",2.06564611096206,3.90243796539594,1.15571751124444,3.37663652876032,0.000733779451391104,0.00196770069048793,"UR","Immune"
"8276","ENSG00000131042","LILRB2",1.86254490708445,3.82886341425071,1.39305777463784,2.74853167180816,0.00598628511692049,0.013482100795458,"UR","Immune"
"8321","ENSG00000089101","CFAP61",1.85853616611656,3.77920873698214,1.26292129588811,2.99243408855858,0.00276762422585657,0.0066830663025068,"UR","Immune"
"8387","ENSG00000160214","RRP1",2.60100600290263,3.56291006932178,1.04444448392464,3.41129674593491,0.000646546847934598,0.00174339753839284,"UR","Immune"
"8447","ENSG00000239900","ADSL",2.24251036588304,3.90684243289871,1.29048269169812,3.02742722396205,0.0024664509648085,0.00601204244615662,"UR","Immune"
"8551","ENSG00000172534","HCFC1",2.38919741930012,3.70137401386533,1.21485166978447,3.04677032260407,0.00231314382669659,0.00567013626944585,"UR","Immune"
"2851","ENSG00000169093","ASMTL",13.7354098132411,-6.71350031436547,0.910355833480939,-7.37458921825654,0.000000000000164852550984417,0.0000000000012215352253213,"DR","Immune"
"2852","ENSG00000169093","ASMTL",25.3660237562157,-3.17870081047369,0.422801972586487,-7.51817876115386,0.0000000000000555445244039668,0.000000000000427289441923253,"DR","Immune"
"117","ENSG00000025770","NCAPH2",104.531241569332,-8.67644850136418,0.856640459111484,-10.1284598562663,0.00000000000000000000000413104746013349,0.0000000000000000000000634990030058101,"DR","Immune"
"178","ENSG00000048740","CELF2",87.8734229429659,-8.47547912011357,0.836341461171976,-10.1339937257646,0.00000000000000000000000390372041158891,0.0000000000000000000000600605922542786,"DR","Immune"
"203","ENSG00000056998","GYG2",23.4818825273272,-7.50970502874879,0.889722257389003,-8.44050485011685,0.0000000000000000315969941942545,0.00000000000000030894007814548,"DR","Immune"
"205","ENSG00000057704","TMCC3",33.5536871626852,-7.98986362326972,0.870537454617436,-9.1780814034945,0.0000000000000000000438840229835638,0.000000000000000000515379954357078,"DR","Immune"
"268","ENSG00000066336","SPI1",55.2936708226528,-8.7034084275288,0.943282836629891,-9.22672192215842,0.0000000000000000000279040857359906,0.000000000000000000333155428252535,"DR","Immune"
"309","ENSG00000070785","EIF2B3",26.7041066275453,-7.70645094820636,0.957315314920403,-8.05006545711339,0.000000000000000827497674579052,0.00000000000000733954459191855,"DR","Immune"
"338","ENSG00000072849","DERL2",7.24217795314937,-5.31232236943089,0.967879199894953,-5.4886212762992,0.0000000405083102323536,0.000000187181017415943,"DR","Immune"
"393","ENSG00000078399","HOXA9",6.89490671946688,-5.24191651322384,1.22872205212255,-4.26615319890183,0.000019887224399129,0.0000671193823470603,"DR","Immune"
"551","ENSG00000095383","TBC1D2",5.56115023034217,-4.52036246656678,0.924216492550647,-4.89102120877708,0.00000100314153652595,0.00000397503854905391,"DR","Immune"
"554","ENSG00000095713","CRTAC1",32.2321430291392,-7.96359874192067,0.872695864503533,-9.12528529793261,0.0000000000000000000715475583598,0.000000000000000000830816482317172,"DR","Immune"
"559","ENSG00000095970","TREM2",82.9438520143523,-8.80879548932831,0.874713711315217,-10.070489778974,0.00000000000000000000000746056284440305,0.000000000000000000000112788966551616,"DR","Immune"
"603","ENSG00000100258","LMF2",83.8789357819196,-9.33703332603533,0.861328427553723,-10.840270711317,0.00000000000000000000000000221813711289691,0.0000000000000000000000000413218688314639,"DR","Immune"
"675","ENSG00000102081","FMR1",123.103677664937,-8.35676739944672,0.942798878413202,-8.86378589409414,0.000000000000000000773422175574956,0.00000000000000000843566206547892,"DR","Immune"
"725","ENSG00000103489","XYLT1",62.865612889738,-8.92519159210556,0.865201446523747,-10.3157381763122,0.000000000000000000000000598198320538447,0.00000000000000000000000964354053519736,"DR","Immune"
"750","ENSG00000104205","SGK3",3.90907131062914,-4.09722774634714,1.10090793788676,-3.72168062863816,0.000197901225654534,0.000580838339736328,"DR","Immune"
"759","ENSG00000104524","PYCR3",18.1662263525003,-6.6617355417163,0.956619621457235,-6.96382908346409,0.00000000000331146331287657,0.0000000000219753493100291,"DR","Immune"
"930","ENSG00000109667","SLC2A9",23.3240827832744,-7.49886240575321,0.889515320883909,-8.43027908535809,0.0000000000000000344841802751498,0.000000000000000335976765841141,"DR","Immune"
"964","ENSG00000110852","CLEC2B",57.7877468131505,-8.80579010373279,0.860943854498614,-10.2280654629459,0.00000000000000000000000148455222457945,0.0000000000000000000000234519512035859,"DR","Immune"
"971","ENSG00000111262","KCNA1",4.58040595380959,-5.12273203129824,1.08264876315362,-4.73166571250345,0.00000222684919095933,0.00000845701126899837,"DR","Immune"
"1020","ENSG00000112584","FAM120B",25.3825790461546,-7.13135527321875,0.903772854943606,-7.89064999486373,0.00000000000000300616661390267,0.000000000000025658004714942,"DR","Immune"
"1038","ENSG00000112981","NME5",60.344557602899,-8.87086290073424,0.873039036638056,-10.1609006338303,0.00000000000000000000000296326349288297,0.0000000000000000000000458473464011219,"DR","Immune"
"1086","ENSG00000114544","SLC41A3",5.39291116316307,-5.3570433674729,0.995951326848947,-5.37882045342702,0.0000000749754339605861,0.000000336655997490415,"DR","Immune"
"1232","ENSG00000120280","CXorf21",100.276948390546,-9.6018896998993,0.856788390912302,-11.2068391702591,0.0000000000000000000000000000377432063939153,0.000000000000000000000000000769961410435873,"DR","Immune"
"1274","ENSG00000122224","LY9",215.851557115528,-9.77032490715749,0.854042636959893,-11.4400903237531,0.00000000000000000000000000000263610946767863,0.0000000000000000000000000000576941362171148,"DR","Immune"
"1314","ENSG00000123843","C4BPB",35.1891364106188,-7.93584871418814,0.871877311927941,-9.1020245688467,0.0000000000000000000886633736441748,0.00000000000000000102452698328416,"DR","Immune"
"1316","ENSG00000123901","GPR83",6.41873260117093,-5.60418390468847,0.976453207353576,-5.73932663898678,0.00000000950537297468912,0.0000000466350305919724,"DR","Immune"
"1364","ENSG00000125498","KIR2DL1",162.108497255165,-9.33343061288847,0.828655219281356,-11.2633461972071,0.0000000000000000000000000000199053988844096,0.000000000000000000000000000413212074329126,"DR","Immune"
"1392","ENSG00000125900","SIRPD",3.87980265868388,-4.74975545125601,1.12476212916468,-4.22289773819417,0.00002411812664978,0.0000806247066075188,"DR","Immune"
"1536","ENSG00000130768","SMPDL3B",195.38726367362,-9.94405688090931,0.84985344015226,-11.70090795788,0.000000000000000000000000000000126097012819441,0.00000000000000000000000000000294297604495542,"DR","Immune"
"1570","ENSG00000131759","RARA",198.363008645265,-10.1148465105864,0.854322596004746,-11.8396101869348,0.0000000000000000000000000000000243582455495546,0.000000000000000000000000000000582482850160405,"DR","Immune"
"1605","ENSG00000132677","RHBG",5.41998716163097,-4.51377684445141,0.984588159882853,-4.58443136771873,0.00000455223578212413,0.0000166676587777131,"DR","Immune"
"1661","ENSG00000134516","DOCK2",207.88046254306,-8.83594449020845,0.690098651593945,-12.8038860383218,0.000000000000000000000000000000000000155947628456,0.00000000000000000000000000000000000478085085826892,"DR","Immune"
"1686","ENSG00000135363","LMO2",12.3996378081603,-6.58067288222452,0.943426466651117,-6.97528966468786,0.00000000000305241240345927,0.0000000000203707845536191,"DR","Immune"
"1800","ENSG00000138442","WDR12",8.81712298571207,-6.06762388112245,0.923241242442646,-6.57208928954383,0.0000000000496140938842825,0.000000000299752573069062,"DR","Immune"
"1892","ENSG00000141127","PRPSAP2",12.0999624651891,-6.03753273334975,0.920352405108501,-6.56002276936298,0.0000000000537995628503989,0.000000000323973752383379,"DR","Immune"
"1948","ENSG00000142621","FHAD1",19.4454806705171,-6.29092875177547,0.871654685720419,-7.21722587491863,0.000000000000530588070195293,0.00000000000380696364390231,"DR","Immune"
"2089","ENSG00000147140","NONO",28.12392346348,-7.75765923915806,0.881780486478887,-8.79772160771649,0.0000000000000000013962189027106,0.0000000000000000150398442949087,"DR","Immune"
"2146","ENSG00000149507","OOSP2",4.0196417319782,-4.31790962180205,1.00300805070993,-4.30496008356648,0.0000167015847191064,0.0000569024713192812,"DR","Immune"
"2303","ENSG00000155849","ELMO1",112.464593911262,-8.81633007495388,0.837493538479641,-10.5270425022726,0.0000000000000000000000000648397024501147,0.00000000000000000000000111373310112858,"DR","Immune"
"2424","ENSG00000160218","TRAPPC10",67.776250490109,-8.56068964383103,0.87115738035167,-9.82680034275235,0.0000000000000000000000863177043432529,0.00000000000000000000121491801240878,"DR","Immune"
"2517","ENSG00000162777","DENND2D",101.358228737795,-8.66283219131469,0.828218103656516,-10.4596025528408,0.000000000000000000000000132409903922442,0.00000000000000000000000223259311470861,"DR","Immune"
"2660","ENSG00000165349","SLC7A3",10.4480917298314,-6.33767413411105,0.993209206876461,-6.3810062273208,0.000000000175928152914073,0.00000000101079165464261,"DR","Immune"
"2855","ENSG00000169174","PCSK9",43.459379484018,-8.40065086249136,0.860793224738105,-9.75919723932218,0.000000000000000000000168483544024615,0.00000000000000000000232777766008591,"DR","Immune"
"2888","ENSG00000169896","ITGAM",68.2713962081996,-8.5150363551408,0.875827388552031,-9.72227686236024,0.000000000000000000000242301809000746,0.00000000000000000000330073791585187,"DR","Immune"
"2891","ENSG00000169955","ZNF747",128.147155435447,-9.31811397592629,0.875666280946572,-10.6411702479324,0.0000000000000000000000000191706280807837,0.000000000000000000000000338435318810758,"DR","Immune"
"2934","ENSG00000170891","CYTL1",17.7361327475094,-7.0920516298669,0.901986330513999,-7.86270411196307,0.00000000000000375928294022949,0.0000000000000317254296753586,"DR","Immune"
"2991","ENSG00000172243","CLEC7A",47.4564823081955,-8.52974087997366,1.19223798529727,-7.15439449603417,0.00000000000084043054493211,0.00000000000592460508722619,"DR","Immune"
"3184","ENSG00000177192","PUS1",19.7214423471218,-7.26052032226402,0.93184333856471,-7.79156755409893,0.00000000000000661829123700541,0.0000000000000546803222001387,"DR","Immune"
"3230","ENSG00000178209","PLEC",24.8151143630409,-7.59156328171885,0.99704469122536,-7.6140651954015,0.0000000000000265606714380336,0.000000000000210095038220233,"DR","Immune"
"3289","ENSG00000180233","ZNRF2",6.40393252348829,-5.62617617069891,1.08606543320382,-5.18032891821451,0.000000221494990570356,0.00000094256585737434,"DR","Immune"
"3417","ENSG00000183784","C9orf66",7.34667838368143,-5.76423644268089,0.941454303889885,-6.12269381409625,0.00000000092006395083228,0.0000000049521617992028,"DR","Immune"
"3502","ENSG00000185674","LYG2",20.6389025815689,-7.31502093808172,0.893472173125308,-8.18718384087357,0.000000000000000267409538807482,0.00000000000000243856248303247,"DR","Immune"
"3619","ENSG00000188393","CLEC2A",44.1648951850556,-8.42997148727636,0.865071604841076,-9.74482509898708,0.000000000000000000000194112839934032,0.00000000000000000000267293380589161,"DR","Immune"
"3816","ENSG00000198417","MT1F",114.183418122303,-9.29879965155765,0.894752907579724,-10.3925894766976,0.000000000000000000000000267977094635092,0.00000000000000000000000440602339477639,"DR","Immune"
"3861","ENSG00000199308","RNU6-222P",35.0591268572654,-8.00785172139628,1.00085815600887,-8.00098562750314,0.00000000000000123427196349082,0.0000000000000108082193559736,"DR","Immune"
"3884","ENSG00000203709","MIR29B2CHG",59.9762503882014,-8.26327363240644,0.897363954737753,-9.20838594951288,0.0000000000000000000331065416590183,0.000000000000000000392152325715855,"DR","Immune"
"3904","ENSG00000204267","TAP2",86.3530163691009,-9.39109160543069,0.853764270667861,-10.9996306100798,0.000000000000000000000000000383700440342023,0.0000000000000000000000000075121635974071,"DR","Immune"
"3908","ENSG00000204382","XAGE1B",422.418943766997,-10.3957501119655,0.816377594856616,-12.7339973285173,0.000000000000000000000000000000000000382731338310367,0.0000000000000000000000000000000000114986411531646,"DR","Immune"
"3914","ENSG00000204471","TBC1D3P4",3.71547571729735,-4.78911030555845,1.15147800835385,-4.15909836819631,0.0000319506289824622,0.000105044208775608,"DR","Immune"
"3939","ENSG00000205018",NA,41.3783771556825,-8.31545064164723,0.872203818847278,-9.53383883670345,0.000000000000000000001515722466711,0.0000000000000000000195670297186974,"DR","Immune"
"3994","ENSG00000207162","RNU6-549P",3.6736341694271,-4.79881055912683,1.01707935040592,-4.71822631853808,0.00000237909745476943,0.00000899138238338586,"DR","Immune"
"4250","ENSG00000225988","LAMP5-AS1",28.6073507087417,-7.79985374758071,0.978155785408459,-7.97404039717829,0.00000000000000153569307228158,0.0000000000000133627131787155,"DR","Immune"
"4306","ENSG00000227308",NA,13.9779875352625,-6.73104287961048,0.954955017483636,-7.04854444070798,0.00000000000180799009797838,0.0000000000122993941453251,"DR","Immune"
"4329","ENSG00000227917",NA,2.66972178234681,-4.3382390633613,1.10541694881944,-3.9245273631768,0.0000869001818865975,0.000267599441948218,"DR","Immune"
"4352","ENSG00000228775","WEE2-AS1",3.11489199949583,-4.4817022841478,1.07146492039716,-4.18278022810731,0.0000287965734991137,0.0000953767449387363,"DR","Immune"
"4403","ENSG00000230267","HERC2P4",23.2847518909683,-7.49235287229634,0.947555680616149,-7.90703177192124,0.00000000000000263598367301475,0.0000000000000225800903125431,"DR","Immune"
"4425","ENSG00000230790",NA,3.22344211856054,-4.52901315816409,1.05164208820667,-4.30661078417588,0.0000165774922625753,0.0000565146445526706,"DR","Immune"
"4445","ENSG00000231202","TRGVB",27.9990451477613,-6.82375055904422,0.877629221708853,-7.77520892679203,0.00000000000000753229844513356,0.0000000000000619839140973042,"DR","Immune"
"4466","ENSG00000231926","SEPHS1P7",6.84506032295809,-5.70317758615722,0.960089614714635,-5.94025547068579,0.00000000284578248142871,0.0000000146995028831285,"DR","Immune"
"4480","ENSG00000232381","OR52U1P",65.0093857345727,-8.95626286080899,0.867176175632713,-10.3280776299859,0.000000000000000000000000526042299560494,0.00000000000000000000000848859663861095,"DR","Immune"
"4484","ENSG00000232500",NA,13.1053913356732,-6.65553596844732,0.971540304368171,-6.85049908740087,0.00000000000735927813716744,0.0000000000474647587582181,"DR","Immune"
"4506","ENSG00000233018",NA,6.41560891954798,-5.62973238907764,1.06543270133544,-5.28398685531354,0.000000126402324871777,0.000000553583889790946,"DR","Immune"
"4528","ENSG00000233746","LINC00656",11.2551207784901,-5.88955273072445,0.965960706070887,-6.09709348807844,0.00000000108014355628563,0.0000000057817596773773,"DR","Immune"
"4530","ENSG00000233754",NA,22.6215838337263,-6.96936746938092,0.875879094933371,-7.95699715827912,0.00000000000000176264758741461,0.0000000000000152812112982366,"DR","Immune"
"4555","ENSG00000234614","C2CD4D-AS1",12.7912492646995,-6.61843333545701,0.91586538470678,-7.22642589836054,0.00000000000049587099569842,0.00000000000356405930096594,"DR","Immune"
"4705","ENSG00000240401",NA,4.44804110073116,-4.60900655052357,1.07886024897292,-4.27210711944513,0.0000193634513870401,0.0000654050839573693,"DR","Immune"
"4771","ENSG00000243680","RPL37P23",9.2608584141241,-6.14277500661649,0.926354330314806,-6.63112893802631,0.0000000000333129072432399,0.000000000204177477480451,"DR","Immune"
"4877","ENSG00000249851","RPS27AP18",3.40809415279058,-4.69678533053051,1.03428038018058,-4.54111420900249,0.00000559577064636676,0.0000202506601315296,"DR","Immune"
"4983","ENSG00000253552","HOXA-AS2",17.716025264449,-6.5990177105472,0.885220391370307,-7.45466075440493,0.0000000000000900993597920884,0.000000000000682623485192329,"DR","Immune"
"5012","ENSG00000254415","SIGLEC14",130.570882668458,-9.50993731768891,0.862799566372578,-11.0221860190207,0.000000000000000000000000000298715203011448,0.00000000000000000000000000586916767486465,"DR","Immune"
"5057","ENSG00000255882",NA,104.316365958213,-9.66508296398413,0.852354145002712,-11.339280768035,0.0000000000000000000000000000083830583859365,0.000000000000000000000000000179200073440122,"DR","Immune"
"5179","ENSG00000259783","LINC02259",8.64652458150815,-6.02545347868499,1.01528262273095,-5.9347548591716,0.00000000294284867429068,0.000000015177163387634,"DR","Immune"
"5191","ENSG00000260148",NA,26.8132003257921,-7.69450117153821,0.885186452662117,-8.69252025762222,0.00000000000000000354486603850267,0.0000000000000000370964955162876,"DR","Immune"
"5207","ENSG00000260438",NA,5.19883929030138,-4.96995878574301,0.999423358698476,-4.97282632278604,0.00000065983771063637,0.00000267365334246086,"DR","Immune"
"5269","ENSG00000261997",NA,310.248612212687,-10.7603814919997,0.872188075628787,-12.3372261014257,0.0000000000000000000000000000000000570889985434497,0.00000000000000000000000000000000155923737509415,"DR","Immune"
